Wine_0,Wine_1,Wine_2,Wine_3,Wine_4,Wine_5,Wine_6,Wine_7,Wine_8,Wine_9,Wine_10,label
0.4565380393295663,-0.8945138418001841,0.2564918528067075,-0.2995882119211483,-0.5007509522531524,-1.1451662038647732,-0.9612942674599977,-0.5233691354516122,-0.06936737721734824,0.8135881035835689,0.7466723355242957,1
2.5386336695683176,0.3985213998025326,1.1259808387088388,0.20302834599696792,-0.2690892131702653,-1.0499187595634858,-0.8380921663445774,1.419023693302183,-1.1193185661048963,-0.5230955737757046,0.9359455778925118,0
0.9192259571604005,0.061207858514867666,0.9213951949671609,-0.15598348108740095,-0.3533298455640425,-0.0021968722493258897,-0.19128113548862077,1.2589363722510576,0.5212301665319007,-0.23251216565412322,-0.9567868457896397,0
0.3408660598718583,0.5952876322203374,0.5122239074838049,-0.5867976735886434,3.690220509337261,-1.0499187595634858,0.4863304206461909,0.1916875652434375,-2.0380258563815037,2.4989718706887394,-1.0514234669737468,0
3.868861433331965,-1.7940166185672917,0.8702487840317413,-0.22778584650427447,-0.2690892131702653,-0.5736815380570495,-0.684089539950302,1.7658795555797393,-1.5786722112432015,1.0460548300808332,-1.1460600881578558,1
-1.27854165253606,-0.2761056827727979,-0.9198755987079409,-0.5867976735886434,-0.20590873887493236,0.18829801635324867,-0.49928638827717153,-1.4518755975482216,0.9149618623647323,-0.6974456186486527,0.7466723355242957,1
-0.8158537347052259,0.8763822499600588,-1.3801932971267163,-0.012378750253653273,0.36271552978306326,0.5692877935583978,-0.28368271132518597,-0.0751246365084379,0.9805838116702028,-0.5230955737757046,0.17885260841965056,1
1.2662418955335255,-1.6253598479234588,1.0236880168379996,-0.2995882119211483,-0.4586306360562637,-0.9546713152621986,-0.684089539950302,0.5652246476961224,-1.053696616799426,1.3947549198267308,0.5573990931560812,1
0.3987020496007123,-0.7258570711563513,0.7168095512254827,-0.3713905773380221,-0.6271119008438182,-0.09744431655061316,-0.19128113548862077,-1.3878406691278782,-0.5943429716611208,-0.34874552890275573,1.6930385473653713,1
0.5143740290584203,-0.5572003005125189,1.1259808387088388,-0.0841811156705271,-0.03742747408737823,0.664535237859685,2.149558785704365,0.45849976699537215,-0.5287210223556503,-0.1162788024054907,-0.8621502246055324,0
